DL_Eng,DL_EKM,T_Acc (MBSE),T_I (MBSE),T_Acc (LFSystemSimulator),T_I (LFSystemSimulator),T_Acc (CAD),T_I (CAD),T_Acc (IDE),T_I (IDE),T_Acc (ECAD),T_I (ECAD),T_Acc (FEM),T_I (FEM),T_Acc (CurcuitSimulation),T_I (CurcuitSimulation),T_Acc (new),T_I (new),T_Usab (new),New Tool,Cost,Lead Time,Effectivness,Average Iterations,First Pass Yield,Rel Cost Physical,Work Efficency,Average Consitency
1.0621858991863216,2.398614193087944,0.343570799203254,0.0227741180244934,0.2787783885015972,0.3518534416287204,0.8708745886839123,0.9323076182521776,0.3967763939783644,0.6312116457517073,0.8993756735514683,0.7545524464516957,0.4861191727827457,0.5252851934071755,0.1386740185982804,0.5800283950645244,0.5489519752034524,0.736460082668568,1.7632107691411891,True,1684.1,132.5,0.338,6.1,0.071,0.614,0.618,0.71
1.3987209606559294,2.6803663462325646,0.2417242100267445,0.7959608045602659,0.7687977806876373,0.697411574989758,0.5275543960756965,0.2011586741115615,0.8375385671662444,0.0873444488205501,0.3659284996477447,0.1101172416068596,0.7278658029744547,0.5355672142935718,0.5609714459924703,0.1102525779699999,0.2730834546708591,0.8116007242963724,2.408012402079261,False,1604.9,109.0,0.322,7.2,0.118,0.692,0.531,0.591
2.4060680748235166,1.587747211994969,0.6565329794929515,0.4553679214163996,0.557695518788423,0.976453911930198,0.5327193937020385,0.6919371333486471,0.7056014944020674,0.7972510919378024,0.1298539650837149,0.0981903860059447,0.6234079416882695,0.8402049952868362,0.6786667910635598,0.6603753989116994,0.878551654287329,0.361359271350961,2.6549335117562616,True,1226.3,95.6,0.382,8.9,0.173,0.588,0.483,0.625
2.434152651139172,2.270811012283524,0.1695397921706359,0.6750782612181784,0.3703857925437933,0.9717895689765818,0.7061070386232613,0.2565034911214548,0.3223309940075746,0.485879497038004,0.2671861687145866,0.6990997675199004,0.6573439798462325,0.5589030954062254,0.6434387942075175,0.0453945494552435,0.7665810223876806,0.6416172209978128,1.4529107194719133,False,1431.0,98.4,0.311,6.8,0.075,0.748,0.466,0.64
2.033193813516733,1.7384770630304172,0.1830451021531193,0.4897262587412748,0.1685575263858474,0.6088404350539722,0.7075302363282444,0.1216984326867812,0.6625505888795516,0.3874322935283162,0.4291427775078962,0.3103519109693325,0.6538628150960946,0.1701022211215451,0.1217152986212764,0.9584789590030156,0.6484356611253339,0.9685918549151404,1.9380552080777247,False,1602.6,110.1,0.299,7.9,0.081,0.716,0.427,0.568
2.6144113325645915,1.2348415152002097,0.6853646424316469,0.7284903623013823,0.8971149608689916,0.6470316198949938,0.6194816247978522,0.6814847962266269,0.1856266408592361,0.4804930731675951,0.7622063986748139,0.4970551003294272,0.402733071941034,0.1098224707692493,0.6606934306385108,0.9820455054400914,0.7312570974646903,0.8800433835355973,2.490755834146324,True,1202.8,94.3,0.401,8.3,0.237,0.587,0.424,0.602
1.2858869760149725,2.2210655552744147,0.4663896259092345,0.0486087148828696,0.4662696252842603,0.3781436991000966,0.5733918026108168,0.7538424557619194,0.4392231745968223,0.1239835690394014,0.8953666918979502,0.7080512138436472,0.6868634288355697,0.5850996504508306,0.791883770577358,0.1580723577070005,0.5673949008793121,0.169628816694885,2.4338914971126853,False,1572.0,108.1,0.337,6.5,0.082,0.679,0.532,0.68
1.4403199628558074,1.3731227987332255,0.4189943425190018,0.0666898309692227,0.5300861600443124,0.8108070447476019,0.5154495287478796,0.7113919375481723,0.6177993478258517,0.7875165850749379,0.7712213116925735,0.4715957879239871,0.3316470962561476,0.0665352588530687,0.1626916977117814,0.6940714897980959,0.8894362712720801,0.0583666835726139,2.023559018405962,False,1686.1,114.4,0.325,7.1,0.102,0.676,0.478,0.635
2.8158003234838684,2.297001950010088,0.2451278225005982,0.7159196913312041,0.1180006170601886,0.7972053870250548,0.3568610800431382,0.220727516348246,0.301458960396001,0.0689542567907566,0.1903657955552915,0.1826075172256011,0.8707899777410718,0.6526270108181612,0.7342680697033331,0.6971889882792142,0.87456403011101,0.1863102588266328,2.355678171658395,False,1364.6,90.3,0.331,7.7,0.129,0.731,0.436,0.599
2.194127292750286,2.3763098838895447,0.128104432095012,0.8228521458581517,0.2287052575751085,0.3881008873536823,0.816373700615755,0.4176598100063409,0.1043958049288601,0.7281532988485735,0.3853442800716441,0.989905768307226,0.4263697495573124,0.1193349544703522,0.7606152704096941,0.0549816860481845,0.7113997722251623,0.5069978568421685,2.4984080543627107,True,1410.9,113.4,0.33,6.9,0.116,0.663,0.52,0.699
2.907271234404532,2.7523572328875585,0.2155352725964882,0.9957815303266556,0.5172414322135639,0.761187496947351,0.5289448101653131,0.7418129508721312,0.698726152944605,0.9882514395621012,0.5523925655747924,0.8533012078591257,0.3881757234925205,0.7185331036841951,0.6749482299259092,0.961813276882852,0.2422464226983613,0.4371453460991061,2.756842348194781,False,1222.6,84.9,0.336,5.7,0.099,0.791,0.517,0.732
1.0908012539983414,1.089728588776904,0.2035252240048266,0.558058467186607,0.7701972544494287,0.299608336800612,0.3894830471301046,0.994854616196343,0.7395894953170715,0.0149339608162913,0.5580952406379661,0.876707098633766,0.3225231192488993,0.1112076070342213,0.6766724302746108,0.1246067115360366,0.2917946311000947,0.7671121072933849,2.936453197976429,False,1819.6,130.3,0.331,6.6,0.088,0.644,0.498,0.618
1.9899823203496227,1.3389976523286438,0.7801167174108178,0.407047347232291,0.5342582754202848,0.8049297758084094,0.3542399341420008,0.5898923112820028,0.5614132589470339,0.703999995696791,0.2509601817161339,0.8991859957356466,0.5070510538924446,0.464717154367651,0.3717835161532161,0.3620886145988991,0.8313991099935832,0.6408190989405603,2.424655088159895,False,1398.9,94.4,0.345,7.4,0.12,0.696,0.414,0.612
1.250066882306471,2.8815047266298217,0.8715026753601295,0.8629866959330029,0.1051137242779809,0.3608007731151673,0.1524562514392606,0.0605324696933369,0.2586783920412394,0.5336658345241578,0.6038969882046311,0.9465997071065518,0.7596506130804074,0.8733356239273031,0.552761475350876,0.5568202224941798,0.8354874144660486,0.7069066090638753,1.3771603668880932,False,1461.2,99.4,0.35,6.8,0.097,0.677,0.553,0.618
2.8086872984134947,2.220343034562161,0.1192560643085375,0.7903765935485485,0.6051547465478897,0.2287325001789082,0.1120808798192299,0.5007127417148266,0.6453770370419576,0.6295621837731311,0.732158955910338,0.343958358766546,0.8491140915049358,0.3151992453316886,0.6142036281127718,0.6322355852787763,0.1567567335709582,0.918330603326404,1.0964933521870237,False,1313.2,89.9,0.331,7.0,0.114,0.741,0.451,0.656
1.922669919682176,1.3877448346451418,0.623477102072339,0.1955110028233373,0.4160772506272951,0.2010514847121729,0.5929276855999975,0.3482475011077645,0.2421611532418885,0.9023535787236504,0.7213696149129474,0.7807027460350555,0.6940707965035717,0.9874969109136766,0.1440099013910359,0.2726290694921633,0.101353480456467,0.512767888626332,2.584022979046644,False,1523.1,103.2,0.316,7.9,0.104,0.695,0.444,0.589
1.740097353188633,2.4447036225768346,0.5079755339698099,0.829351690008025,0.2670909258533354,0.6751895186996141,0.822201742352739,0.4876807054045884,0.860031383435086,0.5399702667074413,0.7224823564820092,0.4107810271538373,0.2834784193305439,0.1493004579819684,0.2085641653146734,0.6104707772957483,0.4143863127420922,0.964231903402573,2.7059843892593523,False,1400.7,97.1,0.337,6.4,0.111,0.726,0.497,0.675
1.422756503536981,1.5202969945286078,0.5507077821795108,0.4785783534873112,0.3224357821705579,0.5717329157841994,0.2929893375336234,0.1537056891394282,0.4589424625830861,0.0340492542841567,0.8130498228481026,0.688155330246044,0.3325762300620714,0.1561369371164364,0.2890327835814376,0.9772466339034422,0.8478891995468384,0.2489324149670111,1.1816487857033338,False,1707.4,117.8,0.328,7.5,0.122,0.668,0.453,0.551
2.679992206325969,1.454179159278577,0.5404485160150302,0.3431541666317921,0.1966488300901017,0.7003802032515194,0.2434095435914237,0.2210937037948181,0.7607388496779449,0.7061198849702582,0.1188732948831916,0.7024944030511235,0.1861071080806682,0.0900488017520805,0.2592896520931583,0.554784174878469,0.2839573554854299,0.3911471421712567,1.3088617597313532,False,1463.6,99.2,0.329,7.5,0.098,0.703,0.37,0.581
2.119809459236488,1.0485341694488512,0.4213542367378405,0.0057576792717528,0.4565473139975692,0.1451181959728522,0.1258906808068289,0.0172451519594133,0.3768803249235145,0.8792808413123532,0.7167757278731082,0.5722686452355163,0.5190345965401951,0.9690316517132442,0.4422525555528147,0.937725324283801,0.4836722033259845,0.4386529331070198,1.2610242442207271,True,1796.5,142.3,0.289,9.2,0.083,0.61,0.399,0.513
2.3743940794607816,2.0291957517779853,0.2804597794728532,0.308551472215803,0.1630143051948681,0.1351672597960646,0.2518524648472566,0.5372054693875659,0.799659758653361,0.847215039594957,0.1315708521370248,0.4767924921897183,0.8265690578911696,0.6875306821887937,0.5978204411479444,0.936366254424534,0.4293946286081332,0.8650124884326873,2.147070950866809,True,1342.1,103.6,0.349,7.3,0.119,0.676,0.504,0.648
1.514158858276192,1.0309625066607315,0.3481415993477862,0.9128195629813184,0.7581509781436674,0.1727429769138401,0.3961888502859322,0.838718410406735,0.7903818446595897,0.9375767267148284,0.5343869928056567,0.6379255304930785,0.3744926657709033,0.9525162269581782,0.1803292696044628,0.3637052734451975,0.6514258905230366,0.598373434063204,2.7776625342732,False,1592.2,115.0,0.318,7.5,0.1,0.704,0.52,0.601
1.1507162665519275,1.2820230271040818,0.4352728098359406,0.6167173494156544,0.6252123360557664,0.9098934339542408,0.6457859276380388,0.5830730504965672,0.302643909722984,0.505297131075656,0.2941458033961318,0.3591299260875835,0.2230558854889904,0.4825468064351283,0.533069432416344,0.711368795947177,0.3984610133817031,0.3196853833670398,2.66765362177776,False,1706.1,118.9,0.333,6.9,0.087,0.653,0.521,0.589
2.442823051855287,1.1827807337169285,0.3190208603206372,0.1782084981049062,0.1213957398909757,0.2716557659785098,0.8143669308142889,0.0845078492155378,0.8731874667544581,0.8878019222998011,0.2063813982537829,0.709330901344592,0.3687109719390169,0.9597462933892832,0.7394080702064648,0.9333313537201794,0.4605548418253411,0.6812716447329743,2.9573038599561143,False,1603.0,104.8,0.304,8.3,0.121,0.693,0.404,0.533
2.68652478072818,1.3117899671746156,0.7942521236532452,0.5110603347602221,0.1565989813913461,0.7289736017635531,0.1777645052601169,0.7178246452891377,0.5607401364056174,0.8726798026855582,0.299886636936725,0.6834310323845744,0.601883310031548,0.0645126627983005,0.7864563094464695,0.3964794716093331,0.8584814661711959,0.8694952915165607,2.100137770233176,True,1025.4,82.3,0.46,8.3,0.326,0.54,0.422,0.631
2.1378533421549912,1.7805850494820858,0.2209957739282518,0.544432249571273,0.166503626894772,0.1051819539228591,0.5434277647205882,0.4868362488851038,0.868145989700173,0.9200645270507524,0.457480127521924,0.8964286437736343,0.8205803114641115,0.862554599909639,0.3419123893974065,0.4734468341838785,0.8483133717354958,0.4335481294792835,1.0069895025792286,True,1109.7,89.2,0.406,8.1,0.243,0.569,0.508,0.66
1.3961191928394898,1.094258710418866,0.8206109239084051,0.0597178481753318,0.7139141500081644,0.8906875010299139,0.5865528736910964,0.4306888278694911,0.2275565585818689,0.1906344223999125,0.6353035251096053,0.6676166341612425,0.7942789221304793,0.1715049884562493,0.7658177009081689,0.7879868647775519,0.1141701966696965,0.9383775139672136,2.855536580093027,True,1867.4,149.1,0.319,8.4,0.081,0.574,0.473,0.561
2.415724793511357,1.7851752563715195,0.6369971603263183,0.7920387907091375,0.6434547568869495,0.1101113489781991,0.2248235212374729,0.3340200790605167,0.229296542106865,0.0096705486723766,0.241746024397912,0.5999836231287691,0.5798044122065201,0.1658887371931144,0.7469399944093199,0.907409828730086,0.518000667601569,0.2168720959916126,2.5103368702873703,False,1350.9,90.8,0.342,7.2,0.097,0.719,0.407,0.608
1.705902028824693,1.888504766847925,0.1305077707246079,0.3332577348150892,0.5691951332709878,0.0608548561803056,0.6328291066809243,0.7803485538327517,0.7753386200198523,0.6619159427866869,0.1568878522338329,0.095998870998969,0.1211762133663348,0.3972033352359627,0.7815917543168031,0.8089600844850152,0.3118616548029199,0.3747499184673322,2.687351178591048,False,1539.2,105.3,0.321,6.8,0.136,0.716,0.499,0.653
2.9844067059767045,2.142359207328001,0.7576357337796554,0.7507113277027383,0.8658234210667742,0.9421264238565116,0.1749333838904928,0.3319251845961991,0.6710335638131262,0.2861556570355933,0.7578610793872524,0.6542898926874563,0.6102219628415652,0.5090751689847439,0.6902754442304297,0.0845356883853046,0.6060404682590553,0.7993062331278027,1.6010418481672106,False,1303.0,89.1,0.35,7.3,0.128,0.737,0.416,0.632
2.799487342504298,2.4692002016331083,0.382502449701073,0.8565116063251824,0.490633649156449,0.8843312938866803,0.7834422336944792,0.9164848306955796,0.5943404137844381,0.4568240821654839,0.3339781192272859,0.5870312792059509,0.714509401094675,0.6357213330159536,0.7595169673601597,0.0565880874154906,0.3263255110450861,0.5511909793307908,2.0060323487009697,False,1137.1,77.3,0.373,6.0,0.137,0.755,0.483,0.713
2.1781130496892582,2.455887346432684,0.3517717324829809,0.9605536596132512,0.4290793125675152,0.2882507892198835,0.4138783038464494,0.1700714385130543,0.3054123770324524,0.3256221770641423,0.5159176713043293,0.5551638773655514,0.6971822269090039,0.5668722493980746,0.4676342904073697,0.7979376754418162,0.7185314041229061,0.5801993420301159,1.490638477511881,False,1403.9,97.3,0.325,7.2,0.11,0.74,0.464,0.619
2.078493731869851,2.8113216171981943,0.2572346254094863,0.2484786722775433,0.7573794016098402,0.0777012655240581,0.5422909746316957,0.2095787274362698,0.2001601693782048,0.4890093086998165,0.8623156571326019,0.8160453769799079,0.8608507863370461,0.9664611893562768,0.1092276148633898,0.858162152316372,0.6740039910675247,0.4798187882577309,2.819244693834198,False,1360.9,91.9,0.345,7.2,0.126,0.715,0.486,0.64
2.832153626370925,2.229165473762856,0.3095990150976178,0.4023695717660291,0.7869285689415741,0.1974053380104379,0.5217182172061141,0.906475835950568,0.6788707349555212,0.3774521666240171,0.6759387229653508,0.6082385348833941,0.3240395203883335,0.0776169953629902,0.5417519972356039,0.7321742804528021,0.3036390655258099,0.4322448619797692,2.2077367759153,False,1274.7,86.9,0.343,6.1,0.103,0.749,0.437,0.693
1.462689410109503,1.4794125721096325,0.1238447390135928,0.7615930523944185,0.151133062430074,0.9600884300887784,0.5019083482729866,0.7132171598440463,0.7611200634127424,0.6703386779837197,0.7723834246985823,0.5533273169223706,0.4925277582131856,0.296546947784474,0.2113723169476262,0.0572571419975688,0.4323009824777214,0.7831032691122037,1.4280343211508777,False,1584.7,112.9,0.319,6.5,0.079,0.707,0.513,0.655
2.801947484733738,1.2044940722486406,0.2188345984711314,0.8188576503790266,0.2316927257342217,0.6432853095345668,0.8392313519761283,0.1732551599919515,0.549466704366232,0.1553922586056293,0.4764249930698016,0.2848349834466478,0.3054079382477259,0.7722969575731595,0.4461134398958407,0.8275395527570422,0.3122707251424954,0.122610804111957,2.321765177328098,False,1722.4,119.4,0.273,8.3,0.065,0.737,0.38,0.527
1.005939441380756,2.161940917204099,0.7817012070974634,0.9360612785130684,0.1406166626392543,0.411781681465899,0.64865873331557,0.7656304637604333,0.3884396473484071,0.1819071990989154,0.3963964645773178,0.4516260164067421,0.7396639600272801,0.1475664846823159,0.856560863716163,0.4345262607525837,0.106102744872119,0.7040810340520948,2.405894432818757,False,1629.7,119.1,0.354,6.1,0.1,0.662,0.585,0.691
1.2191228643871816,1.6270064603493528,0.1587740655968412,0.5940205043851503,0.5036349514766192,0.6718287838159187,0.5158485983101342,0.9286571518693127,0.2569815412861144,0.4075078648187928,0.1127881639315931,0.948042708320237,0.8438643015980837,0.7306615495066683,0.6541137945670412,0.1883247564367158,0.8815279497792956,0.242584545014646,1.6842661756336696,False,1584.2,111.6,0.339,6.2,0.119,0.689,0.565,0.69
1.4359609321365527,2.34376294047223,0.5067190017323181,0.3882652235487237,0.2565083249423672,0.324229481850914,0.8361449792014688,0.9658494751129224,0.3867344311258149,0.2936615604150016,0.1926808862942042,0.5693575433852317,0.2076050116645506,0.0132915998898646,0.252575924888324,0.0529562531679394,0.7785312277714433,0.9565270546127904,1.0539927684418124,False,1520.6,106.9,0.337,6.1,0.082,0.703,0.514,0.718
1.881388841739464,2.494586211524189,0.4249052294819018,0.3068799759752659,0.1392680595084814,0.8588255534609543,0.3647696785842234,0.5125161636857489,0.4962833654198008,0.8304465228911276,0.8183171222639878,0.3757315025374566,0.4602788130973753,0.5572443955832566,0.528185767873314,0.897807126369105,0.4202009069562649,0.2262603173181149,1.3039691096747352,True,1409.5,110.8,0.348,6.6,0.146,0.677,0.509,0.672
1.6804165888899885,1.995756066271276,0.1208485637648162,0.5807828173356128,0.6293434020403077,0.9770678296638832,0.8244147750028293,0.0517249958543299,0.5951534308430743,0.7929380543354485,0.5327070848998311,0.6925303024828255,0.8079787816434444,0.4261725341213281,0.6853923948764826,0.1456747620692464,0.2507422760939617,0.0202516067180514,1.4301875185065231,False,1584.1,108.7,0.307,7.5,0.084,0.707,0.499,0.599
2.629417056335272,1.4471283324137951,0.4362304297063932,0.5286993950226896,0.5750077601976723,0.2500015584395521,0.6765083795559237,0.6714142979068672,0.3744649878964067,0.6219405108193277,0.5955127967828734,0.4887005370233978,0.7874618214680081,0.765430976841869,0.1526522812537566,0.3746355653364482,0.3424938781675752,0.1161477221815468,2.658003247593083,False,1445.3,100.1,0.32,7.8,0.105,0.726,0.427,0.613
1.519223768591707,2.947847303944223,0.3961673299248857,0.0348865245820095,0.3098122502421579,0.588663845456026,0.1700027745385375,0.4940071459702735,0.8294099109931573,0.7423127531927443,0.5112122343303653,0.7587429368113476,0.277581750161652,0.2569405819117941,0.6065513750851497,0.5876840397212342,0.136018221405245,0.7981542207139811,1.7853972019888502,False,1495.8,103.1,0.329,6.3,0.07,0.708,0.522,0.693
1.573395582325951,1.3012856008001226,0.1309777931838465,0.3718678993710636,0.5627154753992237,0.7241491993359062,0.1916901417116408,0.4505160214049608,0.8519407529645409,0.4255017408150757,0.8697483314460487,0.8780895392203262,0.5088452416146342,0.1802062460338231,0.1874439971907067,0.2100676006021809,0.374565227941678,0.5698125498266309,1.9984726907326729,False,1741.2,119.2,0.308,7.1,0.094,0.684,0.444,0.596
1.431359835627399,2.328826905437567,0.4200792020890943,0.4036759248865748,0.8190216856604532,0.5847915013241277,0.838337249073792,0.4794385548001916,0.7017141257632274,0.3351246468472847,0.5704381750143526,0.8920809155104722,0.6034641794821617,0.1866409146343262,0.6476035253964524,0.2840921365113104,0.5953158759728326,0.2648956015585277,1.7230489314848407,False,1465.1,99.9,0.36,6.2,0.125,0.685,0.505,0.661
2.472552738540502,2.35060334339056,0.2730225069831564,0.2961647082977972,0.4345521981042932,0.2661864468449796,0.1373239277737584,0.183224881806546,0.4371287229225652,0.3571386915102601,0.1227427303684824,0.8682505788947867,0.3177192091415054,0.7539816306129561,0.3973791431812824,0.0810398327793812,0.1265673905064029,0.7343712330852987,1.1793290763445958,False,1437.5,96.0,0.32,6.9,0.11,0.735,0.449,0.612
2.821767840098474,2.024232415526768,0.4571790167784825,0.9673241635105968,0.4229983766210803,0.6530476664521953,0.672697646116149,0.0534373880842813,0.8071837856043534,0.8622489396918867,0.1490713685001011,0.175597903619868,0.6927189925969951,0.6097337709022438,0.293107938560436,0.6993396243158488,0.699586028256078,0.694691874823464,1.773988779568039,False,1423.5,97.7,0.309,8.3,0.116,0.745,0.451,0.584
2.5937793558932354,2.506430110157899,0.3760699216668675,0.2618334675185485,0.7520894014822689,0.847935884600671,0.6937379550513231,0.3858941730076159,0.643792784810656,0.8353967750396076,0.608508522094325,0.7231351917172082,0.6895816089364716,0.398671568576188,0.1658722937611094,0.6028729839414015,0.530821215665278,0.6430593012847058,1.625270770124145,False,1341.3,92.2,0.333,6.9,0.09,0.739,0.456,0.664
2.80525361228332,1.0050667694230673,0.5360629262963629,0.5325373457535554,0.7909736189893558,0.5609105437534012,0.6132040049584665,0.573651425237407,0.8745003429553156,0.4710573659815641,0.2090439682979497,0.879344900898221,0.2677095659882414,0.7650764225528099,0.2184640366959758,0.9471816435335548,0.6333892953200604,0.6848317730986101,1.1989644053030415,True,1426.3,110.7,0.341,8.4,0.136,0.63,0.402,0.573
1.8431463127146983,2.4698069070442523,0.1962853885446922,0.1009581535917883,0.8574817303294484,0.3644053295064128,0.726158143276953,0.4001485476284783,0.7135722278037554,0.2485833250189125,0.7153126605360022,0.8015429763532392,0.8578746493328172,0.8051819173331901,0.4313710329672804,0.1192117760317084,0.3241554417023152,0.4196874249155574,1.910966021555914,True,1610.4,128.9,0.31,7.8,0.082,0.666,0.516,0.648
1.683008533966308,2.93314819637497,0.5297951653074872,0.6258206307243426,0.701241637100231,0.3630043936451706,0.201364262331742,0.7414522685477297,0.8472712325536335,0.2095994352428325,0.4547718787211287,0.7212325400215697,0.7534934794170501,0.4419766046619977,0.574161691263628,0.1564533678915296,0.290289605086695,0.1283538325903701,1.2991476238391753,True,1309.9,102.7,0.374,6.2,0.151,0.662,0.514,0.713
1.1027497528352923,1.674152941005091,0.1722867729582514,0.1125579532430949,0.7614084013370366,0.7531750170152421,0.5586510261826358,0.1524865261758065,0.8953289683519244,0.6187602569747112,0.68716120097429,0.0581980692154432,0.1850099720689796,0.6348099845180092,0.3044861359932808,0.5628429875747833,0.3174357367626645,0.7246496458400983,1.51544712827018,True,1949.3,158.1,0.315,7.3,0.114,0.597,0.571,0.557
1.977576548302716,2.387677369492132,0.2219976084761409,0.1745197197819536,0.1313692910843313,0.9074355358172812,0.3749453449176063,0.8202132983398538,0.6833171806781237,0.3829620500370189,0.3849501246248856,0.039132328627831,0.2025653145749683,0.8106100688145746,0.6003728949739049,0.5711209897009143,0.8595077541327539,0.558270822016495,2.480307839211424,True,1379.7,107.2,0.349,7.6,0.176,0.621,0.545,0.664
2.1502315283221387,2.572447956907704,0.7427487235673946,0.9018235972660672,0.4843580707590426,0.2250116593265739,0.1432185503524611,0.0892586993530935,0.8806371838617285,0.7434134141549664,0.5404734824064964,0.6386062118030006,0.4236721769577697,0.6070705723099882,0.8590093713080992,0.0079443589217123,0.6477421648313862,0.7503900776189407,2.139021811640085,True,1242.9,96.4,0.378,7.9,0.197,0.642,0.491,0.617
2.8929638671576487,1.1683376932396758,0.646968050594284,0.4930187568664229,0.3167671295122219,0.8912427224675684,0.2938212576900643,0.4400015785011809,0.7301026161842319,0.9492543400507336,0.5440473167563649,0.2654797894019877,0.3684214839807348,0.1885351572622534,0.5644805725673291,0.001627501578211,0.277388828488295,0.9016065496166228,2.943395967913103,False,1607.6,111.1,0.297,8.6,0.064,0.704,0.353,0.561
2.8473751157170244,1.2416333552998449,0.3116436373667332,0.6411871485031072,0.2577457567807265,0.4085635563754277,0.3712992427187106,0.2402617343022225,0.5052714468194083,0.6928816230467021,0.2165882544612586,0.5465891758132246,0.482805926525184,0.9435381012894404,0.745808035954301,0.7440789509368282,0.6678873138430914,0.3036786377006238,2.951488349810643,True,1544.2,124.9,0.317,8.8,0.115,0.628,0.428,0.564
2.871039478347778,2.991575502918359,0.4964800554367807,0.5713824844327672,0.3482654440785851,0.8246430842345608,0.1461836788973012,0.2858252481360785,0.8056872764316991,0.7760574005925005,0.7551087492097948,0.2894924714625453,0.4410979103433702,0.3935197143975754,0.8120394437243895,0.8307987572292537,0.2468761329624847,0.7695265960303672,1.3307052125463747,False,1353.0,90.8,0.324,7.1,0.09,0.753,0.449,0.644
1.8233111028040128,2.29300679935758,0.7149899484793163,0.2275848522922122,0.4173095550137787,0.4221529201082563,0.7451231484036782,0.7285198788455539,0.6972492790688384,0.7460635112171079,0.1069289708510062,0.1507235642447006,0.74891193048355,0.2187262776786632,0.2364638926494176,0.9033321087161652,0.3000451217414362,0.2474463356608622,2.1636040905696534,False,1335.6,87.7,0.353,7.1,0.11,0.704,0.47,0.674
1.5287912719609986,2.115304548727828,0.750966365715925,0.4447364418026533,0.3815166409206697,0.4248567231421485,0.8860926440273657,0.8735346970713256,0.268866501849298,0.3824519361881028,0.2036217359916184,0.7992421149324634,0.5563380622232929,0.1026347295296272,0.5439251630544337,0.8489621485683033,0.3029448600104045,0.2009505113247534,1.340166299110236,False,1218.2,82.7,0.402,5.7,0.142,0.685,0.494,0.698
2.596272403443355,1.3167383228916263,0.3843182002124511,0.1781157024678447,0.4924530622815887,0.429610738756219,0.4573396274004618,0.2017175298742669,0.625510428917755,0.8281560335211945,0.5286118796581067,0.1739841893162986,0.1627132548970889,0.4786213692581476,0.6375605719437979,0.4251138461578157,0.7855107119617001,0.3049983344270188,2.1869441681208035,False,1625.9,110.2,0.301,8.1,0.092,0.7,0.373,0.55
2.703879255482902,2.672108664088425,0.4673850027533455,0.469977760912883,0.6844671290943739,0.6693019860770233,0.863572421459689,0.1670530117200188,0.7282669848732642,0.4350270742833486,0.5252523167724079,0.0186981678845676,0.1904336868533878,0.6332613875345803,0.2348920091903093,0.7165740227096721,0.4103787994367821,0.5030037616547197,2.1672368236259287,True,1510.0,115.7,0.309,7.7,0.12,0.693,0.472,0.584
2.3622027317711485,2.662137780953963,0.1578701303810087,0.4835313348697491,0.3042301703873503,0.7143636345865947,0.5125618599449225,0.1010870901317305,0.5650047587348584,0.3032678363669378,0.8910178594160476,0.3909391131105174,0.67341139036137,0.2236664593950353,0.6150296616660975,0.9415735329445613,0.3380143425051413,0.0396581829711225,1.1169923801778243,True,1531.1,119.8,0.309,7.5,0.075,0.685,0.461,0.604
1.7315125155545026,2.6230417970772058,0.4043828815748282,0.7744010457316476,0.5914345849599238,0.1324030294645425,0.5577832659267316,0.1876128691768032,0.8764727885180242,0.1873799602698667,0.489553185859691,0.0515157890890192,0.5790851434976202,0.8841559480366913,0.6517350434843976,0.6369634161379417,0.225175299490242,0.0564245417129321,1.464149372094298,True,1505.2,121.6,0.331,7.7,0.112,0.657,0.505,0.583
2.083462468879093,2.5591913763297405,0.3650107945406209,0.9873305515903604,0.8960062638951822,0.5505301144571796,0.3666565088392098,0.2425795197169893,0.1171128782635838,0.6171437043674531,0.363916904812935,0.0109452420390904,0.3189838239724878,0.8818295770005806,0.4293401756465119,0.6702355161859678,0.1963881070052492,0.318357654096413,1.873437972551034,True,1499.9,120.5,0.325,7.2,0.093,0.699,0.512,0.627
1.707342366173166,1.2549123197449297,0.4313750398443238,0.660703011244125,0.1308061511466949,0.7996170961016317,0.6108365741379934,0.4532668709503811,0.284354871280962,0.606251175955848,0.841561853155589,0.8451212578218359,0.2646021148135428,0.5045289304298806,0.8316599828131545,0.1912783517383091,0.7623868229347031,0.2080982589603213,2.2949213723788224,False,1580.9,110.5,0.323,7.2,0.081,0.702,0.445,0.591
1.508963447319957,2.055664960198561,0.7316892323114196,0.0341521834463043,0.1173836555585137,0.4612560836767647,0.6245512983150935,0.3728927473522527,0.8118360136768306,0.1018564546560345,0.8362539721664626,0.982675154163618,0.159848106486213,0.6892812448514406,0.4321908379954374,0.759546490580263,0.6704423803708442,0.436434665295305,2.0905443001809774,True,1586.4,125.4,0.33,7.1,0.07,0.631,0.525,0.624
1.34515676610919,2.8400603636143096,0.4789996717329264,0.9330210743577138,0.3614099457158465,0.0198166510158174,0.193602492719813,0.6286274925407881,0.6660393969706283,0.5311708640524969,0.6255712417132459,0.0499780549067713,0.3654618118248224,0.5477914363839447,0.2034901968368949,0.2388965635501898,0.1750478372978562,0.9032404441221626,2.9612585207559445,True,1612.9,132.8,0.338,6.6,0.112,0.631,0.617,0.684
